"","cut.values","TP","FP","predict.time","Survival","AUC"
"1",-Inf,1,1,180,0.91706204865739,0.578230454639187
"2",7.95193379042171,0.950915588370838,0.92940277785858,180,0.91706204865739,0.578230454639187
"3",10.5873910635571,0.921925300155804,0.862527240618554,180,0.91706204865739,0.578230454639187
"4",10.6836635033197,0.894472375709752,0.79919813338368,180,0.91706204865739,0.578230454639187
"5",11.205194588648,0.859192973865769,0.719991690261941,180,0.91706204865739,0.578230454639187
"6",12.2902726461698,0.858555379035821,0.718469880454735,180,0.91706204865739,0.578230454639187
"7",12.7827990628351,0.833946626902972,0.648042561774721,180,0.91706204865739,0.578230454639187
"8",18.183937135037,0.827436261274622,0.645469234816986,180,0.91706204865739,0.578230454639187
"9",21.9208936557928,0.709426775820473,0.558167011781072,180,0.91706204865739,0.578230454639187
"10",21.9807318617611,0.594604986465525,0.473473420602853,180,0.91706204865739,0.578230454639187
"11",22.1802539707341,0.592994179069379,0.472302218769593,180,0.91706204865739,0.578230454639187
"12",23.3227312665752,0.473306386294727,0.385940306964284,180,0.91706204865739,0.578230454639187
"13",23.3813306898881,0.421972407063896,0.345547823638323,180,0.91706204865739,0.578230454639187
"14",24.0630355866303,0.378257686844121,0.31526130563697,180,0.91706204865739,0.578230454639187
"15",24.7889922635155,0.325304254064198,0.280277926342714,180,0.91706204865739,0.578230454639187
"16",26.5923570195543,0.32350408762115,0.278597372908017,180,0.91706204865739,0.578230454639187
"17",26.8484220168789,0.313221931771483,0.26978334881606,180,0.91706204865739,0.578230454639187
"18",27.0408153018624,0.224850970685154,0.194030384998694,180,0.91706204865739,0.578230454639187
"19",27.2645583256507,0.215958295355712,0.186407445243487,180,0.91706204865739,0.578230454639187
"20",27.6385600548736,0.172328607020638,0.149007397069505,180,0.91706204865739,0.578230454639187
"21",27.9739340008051,0.16276670314516,0.140918213929847,180,0.91706204865739,0.578230454639187
"22",28.110392838881,0.15126153124607,0.131687694961946,180,0.91706204865739,0.578230454639187
"23",29.3594745329014,0.0967058278152926,0.0855314626381906,180,0.91706204865739,0.578230454639187
"24",29.7164993768042,0.00614284498804019,0.00865950933724569,180,0.91706204865739,0.578230454639187
"25",32.363738076739,0.0043877464200287,0.00618536381231827,180,0.91706204865739,0.578230454639187
"26",33.2913506369671,0,0,180,0.91706204865739,0.578230454639187
