"","cut.values","TP","FP","predict.time","Survival","AUC"
"1",-Inf,1,1,180,0.920467209526311,0.800078772579981
"2",3.68868938867566,1,0.983833718244804,180,0.920467209526311,0.800078772579981
"3",3.79944550696999,1,0.967667436489607,180,0.920467209526311,0.800078772579981
"4",4.48661446740129,1,0.951501154734411,180,0.920467209526311,0.800078772579981
"5",5.50131075802183,1,0.935334872979215,180,0.920467209526311,0.800078772579981
"6",5.62507306891123,1,0.919168591224018,180,0.920467209526311,0.800078772579981
"7",5.63281516088912,1,0.903002309468822,180,0.920467209526311,0.800078772579981
"8",6.46403155958646,1,0.886836027713626,180,0.920467209526311,0.800078772579981
"9",6.83529735849628,1,0.870669745958429,180,0.920467209526311,0.800078772579981
"10",7.34539234142471,1,0.854503464203233,180,0.920467209526311,0.800078772579981
"11",7.90407312519907,1,0.838337182448037,180,0.920467209526311,0.800078772579981
"12",8.38769514724352,1,0.822170900692841,180,0.920467209526311,0.800078772579981
"13",8.40020327878385,1,0.806004618937644,180,0.920467209526311,0.800078772579981
"14",8.55520037470756,1,0.789838337182448,180,0.920467209526311,0.800078772579981
"15",11.0738117242842,1,0.773672055427252,180,0.920467209526311,0.800078772579981
"16",11.3167837834255,1,0.757505773672055,180,0.920467209526311,0.800078772579981
"17",11.5812559374352,1,0.741339491916859,180,0.920467209526311,0.800078772579981
"18",12.0091285332359,1,0.725173210161663,180,0.920467209526311,0.800078772579981
"19",12.6805081018963,1,0.709006928406466,180,0.920467209526311,0.800078772579981
"20",12.7820525361475,1,0.69284064665127,180,0.920467209526311,0.800078772579981
"21",13.2349485170601,1,0.676674364896074,180,0.920467209526311,0.800078772579981
"22",14.0785135684369,1,0.660508083140878,180,0.920467209526311,0.800078772579981
"23",14.2323994803025,1,0.644341801385681,180,0.920467209526311,0.800078772579981
"24",15.2035056921824,1,0.628175519630485,180,0.920467209526311,0.800078772579981
"25",15.2906972812321,1,0.612009237875289,180,0.920467209526311,0.800078772579981
"26",15.8114930377472,1,0.595842956120092,180,0.920467209526311,0.800078772579981
"27",16.2075244649868,1,0.579676674364896,180,0.920467209526311,0.800078772579981
"28",16.2183702525136,1,0.5635103926097,180,0.920467209526311,0.800078772579981
"29",16.8355173922672,1,0.547344110854503,180,0.920467209526311,0.800078772579981
"30",18.10914363434,1,0.531177829099307,180,0.920467209526311,0.800078772579981
"31",19.7940073546706,1,0.515011547344111,180,0.920467209526311,0.800078772579981
"32",20.0878960237845,0.999999999999999,0.498845265588915,180,0.920467209526311,0.800078772579981
"33",21.6743057881729,1,0.482678983833718,180,0.920467209526311,0.800078772579981
"34",22.5858705339534,0.999999999999999,0.466512702078522,180,0.920467209526311,0.800078772579981
"35",23.1585165315215,1,0.450346420323326,180,0.920467209526311,0.800078772579981
"36",23.1762757907807,1,0.434180138568129,180,0.920467209526311,0.800078772579981
"37",23.4421304854153,1,0.418013856812933,180,0.920467209526311,0.800078772579981
"38",23.8458785354809,0.976744186046511,0.404157043879908,180,0.920467209526311,0.800078772579981
"39",24.5119232388893,0.949612403100775,0.390685142417244,180,0.920467209526311,0.800078772579981
"40",24.9971947756061,0.895348837209302,0.379907621247113,180,0.920467209526311,0.800078772579981
"41",26.5949955124241,0.895348837209302,0.363741339491917,180,0.920467209526311,0.800078772579981
"42",27.2736914914768,0.895348837209302,0.34757505773672,180,0.920467209526311,0.800078772579981
"43",31.7382812525625,0.895348837209302,0.331408775981524,180,0.920467209526311,0.800078772579981
"44",32.8507878373705,0.895348837209303,0.315242494226328,180,0.920467209526311,0.800078772579981
"45",33.2743137326639,0.895348837209303,0.299076212471132,180,0.920467209526311,0.800078772579981
"46",33.2991696093513,0.895348837209303,0.282909930715935,180,0.920467209526311,0.800078772579981
"47",33.9487936295285,0.895348837209302,0.266743648960739,180,0.920467209526311,0.800078772579981
"48",34.24515423152,0.895348837209302,0.250577367205543,180,0.920467209526311,0.800078772579981
"49",35.7400426200399,0.786821705426357,0.245188606620477,180,0.920467209526311,0.800078772579981
"50",35.9330871491065,0.678294573643411,0.239799846035412,180,0.920467209526311,0.800078772579981
"51",36.6507449554136,0.596899224806202,0.231716705157814,180,0.920467209526311,0.800078772579981
"52",37.0123137124427,0.515503875968992,0.223633564280216,180,0.920467209526311,0.800078772579981
"53",37.5752440153623,0.406976744186047,0.21824480369515,180,0.920467209526311,0.800078772579981
"54",37.9000018330617,0.325581395348837,0.210161662817552,180,0.920467209526311,0.800078772579981
"55",39.2556240076259,0.325581395348837,0.193995381062356,180,0.920467209526311,0.800078772579981
"56",39.7784377634225,0.325581395348837,0.177829099307159,180,0.920467209526311,0.800078772579981
"57",41.272327991847,0.325581395348837,0.161662817551963,180,0.920467209526311,0.800078772579981
"58",41.5178771638545,0.325581395348837,0.145496535796767,180,0.920467209526311,0.800078772579981
"59",42.4378811514169,0.325581395348837,0.12933025404157,180,0.920467209526311,0.800078772579981
"60",44.2817974614841,0.325581395348837,0.113163972286374,180,0.920467209526311,0.800078772579981
"61",46.8284924321173,0.325581395348837,0.0969976905311778,180,0.920467209526311,0.800078772579981
"62",50.2494438445395,0.325581395348837,0.0808314087759815,180,0.920467209526311,0.800078772579981
"63",52.1275389840439,0.162790697674419,0.0808314087759815,180,0.920467209526311,0.800078772579981
"64",53.2321048107534,0,0.0808314087759815,180,0.920467209526311,0.800078772579981
"65",55.0265066596461,0,0.0646651270207852,180,0.920467209526311,0.800078772579981
"66",57.8179567648165,0,0.0484988452655889,180,0.920467209526311,0.800078772579981
