"","cut.values","TP","FP","predict.time","Survival","AUC"
"248",71.2790041760973,0.308328767904027,0.167911393111145,180,0.819661726064295,0.663701809288302
"249",71.4496803274883,0.306832417008689,0.164851945550518,180,0.819661726064295,0.663701809288302
"250",72.0056836827026,0.305336066113351,0.161792497989891,180,0.819661726064295,0.663701809288302
"251",72.0252148364846,0.303839715218013,0.158733050429264,180,0.819661726064295,0.663701809288302
"252",72.1287634146034,0.300514491006151,0.156089083401561,180,0.819661726064295,0.663701809288302
"253",73.238134251292,0.29885187890022,0.153067406798472,180,0.819661726064295,0.663701809288302
"254",73.2548709954046,0.297189266794288,0.150045730195384,180,0.819661726064295,0.663701809288302
"255",73.4414447393687,0.295318828175116,0.147071267289218,180,0.819661726064295,0.663701809288302
"256",73.5662070437294,0.293448389555943,0.144096804383053,180,0.819661726064295,0.663701809288302
"257",73.6946244028721,0.291577950936771,0.141122341476887,180,0.819661726064295,0.663701809288302
"258",74.0930680476388,0.290081600041433,0.13806289391626,180,0.819661726064295,0.663701809288302
"259",74.6453264082777,0.288585249146095,0.135003446355633,180,0.819661726064295,0.663701809288302
"260",74.8437912404651,0.288585249146095,0.131604060177158,180,0.819661726064295,0.663701809288302
"261",75.2015373226418,0.285260024934232,0.128960093149456,180,0.819661726064295,0.663701809288302
"262",75.3575463290776,0.28193480072237,0.126316126121753,180,0.819661726064295,0.663701809288302
"263",75.6774596268794,0.278942098931694,0.123596617178973,180,0.819661726064295,0.663701809288302
"264",75.7832544382719,0.275949397141018,0.120877108236193,180,0.819661726064295,0.663701809288302
"265",76.2227985520122,0.272624172929156,0.118233141208491,180,0.819661726064295,0.663701809288302
"266",76.3917972491632,0.26963147113848,0.115513632265711,180,0.819661726064295,0.663701809288302
"267",76.4682338189659,0.266910833146956,0.112732316301504,180,0.819661726064295,0.663701809288302
"268",76.9300407416762,0.263585608935094,0.110088349273802,180,0.819661726064295,0.663701809288302
"269",76.9930652477457,0.260260384723232,0.107444382246099,180,0.819661726064295,0.663701809288302
"270",77.5742659179682,0.255985096450837,0.105016249261475,180,0.819661726064295,0.663701809288302
"271",77.6386315145145,0.253491178291941,0.102183427446079,180,0.819661726064295,0.663701809288302
"272",77.7919867609679,0.250997260133044,0.0993506056306833,180,0.819661726064295,0.663701809288302
"273",77.857612647544,0.250997260133044,0.0959512194522085,180,0.819661726064295,0.663701809288302
"274",77.953030463712,0.248004558342368,0.0932317105094288,180,0.819661726064295,0.663701809288302
"275",79.0324747406894,0.244263681104023,0.0906821708755727,180,0.819661726064295,0.663701809288302
"276",79.243174187452,0.239275844786229,0.0884159134232562,180,0.819661726064295,0.663701809288302
"277",79.2643510125908,0.234288008468436,0.0861496559709397,180,0.819661726064295,0.663701809288302
"278",79.9579639954353,0.227875076059844,0.0842071495832398,180,0.819661726064295,0.663701809288302
"279",80.1514590521325,0.221462143651253,0.0822646431955401,180,0.819661726064295,0.663701809288302
"280",80.3068505781708,0.216599003241404,0.0799700575250696,180,0.819661726064295,0.663701809288302
"281",81.0883628990275,0.210364207844162,0.0779870822542926,180,0.819661726064295,0.663701809288302
"282",81.519823895537,0.201635494288024,0.0765706713465948,180,0.819661726064295,0.663701809288302
"283",81.5788231218416,0.192906780731885,0.0751542604388971,180,0.819661726064295,0.663701809288302
"284",81.6680405040443,0.184178067175747,0.0737378495311992,180,0.819661726064295,0.663701809288302
"285",82.2861450850069,0.179034360973022,0.0715070023515751,180,0.819661726064295,0.663701809288302
"286",83.098383460395,0.173890654770298,0.0692761551719511,180,0.819661726064295,0.663701809288302
"287",83.1123753669793,0.168746948567573,0.0670453079923271,180,0.819661726064295,0.663701809288302
"288",83.4986994852364,0.164147774819998,0.0646907547951151,180,0.819661726064295,0.663701809288302
"289",83.6937129071454,0.160968029167404,0.0620137381795662,180,0.819661726064295,0.663701809288302
